from_address,no_day_active,total_tx,avg_hour_act_per_day,avg_hour_freq
0x364c90218f6664f6c8b154ad9c3e31947cd3640c,6,25,3.5,1.1666666666666667
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,9,315,17.11111111111111,1.5555555555555556
0x313e1e91a38615d163a42fc4d6035fbdf5066a99,6,114,8.833333333333334,1.3333333333333333
0x00000081c57cbc967248bea482c417207e84cffb,1,4,1.0,4.0
0xa0df3428ce64a481e3e4c791b64ad9c02b0c8518,9,30,2.6666666666666665,1.0
0x1bd435f3c054b6e901b7b108a0ab7617c808677b,9,160,10.0,1.2222222222222223
0x4d638adb8c07a78655e9ae88641c4202774e6584,9,660,20.22222222222222,3.111111111111111
0xd12bcdfb9a39be79da3bdf02557efdcd5ca59e77,3,8,2.3333333333333335,1.0
0xad5cd72d56e28ac047e4e0e06a56a320f8e251a0,9,24,2.0,1.2222222222222223
0x000000004b614af95d1bb7c236a3aa800b722173,5,10,2.0,1.0
0x7da08ac2740268f36634c2579739be26a1235958,9,104,9.0,1.0
0x5e4c21c30c968f1d1ee37c2701b99b193b89d3f3,9,288,15.777777777777779,1.4444444444444444
0x4e5659446a8c42e36bea73261285e569d1498a5e,3,12,2.3333333333333335,1.3333333333333333
0x0000000000e4cc48a5427ca0b9ed03b5bc501c97,9,126,8.666666666666666,1.0
0x169c61a6297ebfedc0671fb336d375bccb7cbae8,9,130,7.666666666666667,1.4444444444444444
0x000000000025d4386f7fb58984cbe110aee3a4c4,7,11,1.2857142857142858,1.1428571428571428
0xc8046263d5b5544f6413a98b4693488499195a46,6,36,3.5,1.3333333333333333
0xa75af537fb853bb432f6a51d47d70e349fffc6ba,9,331,12.777777777777779,2.111111111111111
0x6f8fa2495bd93c2a8f3984f1b1bd761bc1689eb4,1,6,1.0,6.0
0x014611d9143e73baccaf13720805cea52dd6b3f1,9,109,7.777777777777778,1.1111111111111112
0x50d148d0908c602a56884b8628a36470a875eeb2,9,64,6.222222222222222,1.0
0x924175a7ce9808cd9da18d152dc8c13fd28757a5,6,29,3.1666666666666665,1.1666666666666667
0xb84bd1221667164a4b3a4b798ec79b5874d1ff71,5,79,2.6,7.0
0x000000a60073b3ab5258ec72f46c002ad912ed76,9,62,3.111111111111111,2.0
0xef633d1af20ed99a69b7cf46da5be63da07ed5ee,6,48,3.0,2.8333333333333335
0x911605012f87a3017322c81fcb4c90ada7c09116,9,298,14.555555555555555,1.8888888888888888
0xd7c09e006a2891880331b0f6224071c1e890a98a,9,363,13.333333333333334,2.2222222222222223
0xb3c9669a5706477a2b237d98edb9b57678926f04,3,5,1.6666666666666667,1.0
0x0000000099cb7fc48a935bceb9f05bbae54e8987,9,106,5.111111111111111,2.111111111111111
0x0000000000b92ac90d898eba87fa5f2483f32234,8,39,2.75,1.5
0xceccac62b0b55a61889bb2f2d9e01d59c159881a,9,78,6.555555555555555,1.0
0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d,9,344,12.666666666666666,2.5555555555555554
0x125238b61064ab2c00c3b22acb4b3b6e4732ae90,7,98,3.857142857142857,2.4285714285714284
0xb2b3d5b6215d4fb23bf8dd642d385c4b44aadb2a,3,62,3.6666666666666665,3.6666666666666665
0xf9bae4c8c6e933d4d9dcac611715024a1ecb7527,1,2,1.0,2.0
0x51399b32cd0186bb32230e24167489f3b2f47870,9,2356,23.11111111111111,10.666666666666666
0x6352a56caadc4f1e25cd6c75970fa768a3304e64,7,23,3.0,1.0
0xe0a9efe32985cc306255b395a1bd06d21ccead42,9,254,10.333333333333334,2.2222222222222223
0x01ff6318440f7d5553a82294d78262d5f5084eff,9,126,5.444444444444445,2.2222222222222223
0xe07025d4ce7881b7f50d4d6b954e43590dcb1092,6,95,9.5,1.1666666666666667
0x27199999da84864d9b8bce9f3fb95fcf91cd6b32,3,5,1.3333333333333333,1.3333333333333333
0x00000000500e2fece27a7600435d0c48d64e0c00,9,110,5.222222222222222,2.0
0xebe90676dacd6f03b480d96a159eaeae9d78b3c9,2,43,11.0,1.5
0x499dd900f800fd0a2ed300006000a57f00fa009b,6,26,1.8333333333333333,2.3333333333333335
0x1c073d5045b1abb6924d5f0f8b2f667b1653a4c3,9,122,3.3333333333333335,2.7777777777777777
0x83884ec924d43b6c6d1c52d7b6a57ce4121a4a53,7,116,3.142857142857143,3.857142857142857
0x1891201d52f3ca63a5a9e771bd81477a65e01d7a,9,123,7.888888888888889,1.3333333333333333
0x0000008bc2777973efc9fcc74a3b0cfdf48003c6,1,1,1.0,1.0
0x42b2c65db7f9e3b6c26bc6151ccf30cce0fb99ea,1,2,1.0,2.0
0xbf3f6477dbd514ef85b7d3ec6ac2205fd0962039,6,18,2.8333333333333335,1.0
0xa026874d5787176f5caa62e5ffb06a39d6b5f913,2,5,1.5,1.5
0x1085fa0770a88a132e3b8aae21c84755d70081ce,2,4,2.0,1.0
0x563bdabaa8846ec445b25bfbed88d160890a02ed,9,242,12.777777777777779,1.6666666666666667
0xa1006d0051a35b0000f961a8000000009ea8d2db,9,298,13.0,1.7777777777777777
0x00000000000080c886232e9b7ebbfb942b5987aa,9,86,5.111111111111111,1.4444444444444444
0x3700006fbcde59a8b3af2c134d00e9530000e379,4,39,3.25,3.5
0x3d71d79c224998e608d03c5ec9b405e7a38505f0,8,39,3.5,1.125
0xbe7395d579cba0e3d7813334ff5e2d3cfe1311ba,3,6,1.0,2.0
0xfab172a09c48365de969b032e6a2b832dc33f700,1,1,1.0,1.0
0x60a1d9d5f6346aae41a18b08dcd0be48a74a3021,2,2,1.0,1.0
0x23c8030cb6e7e9f190f79591a39cc928c55d650f,9,234,13.11111111111111,1.4444444444444444
0xf7492cd1b4433ff57ea1122c80abcf728527dd5c,4,8,1.0,2.0
0x12afc6433baf2ec7d610706111d912c315ad03bd,9,40,2.6666666666666665,1.1111111111111112
0xbadc0defafcf6d4239bdf0b66da4d7bd36fcf05a,3,4,1.3333333333333333,1.0
0x02a3d273792e8bb7985ae976b40cb2e963a81d69,3,6,2.0,1.0
0xdef1c0ded9bec7f1a1670819833240f027b25eff,9,14009,24.0,64.33333333333333
0xe33cb50a2090211ae988231ba0fbab9eb6d5ea70,9,979,22.666666666666668,4.222222222222222
0xc92f9232362073eda9da9e5e6af0dabbd3783d6f,6,22,1.6666666666666667,2.3333333333333335
0x4cc1a10615eb5e1784f595de82b2e3a7455d7519,7,18,1.2857142857142858,2.0
0x71bf39d8446f81302854258c3f46675fe7ca1849,2,6,1.5,2.0
0x000000000755567f4924bf483bdf5a53ebc8ef64,9,117,6.666666666666667,1.4444444444444444
0x0000000009a2265b720031d400866266aa6c87be,2,4,1.0,2.0
0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f,9,2654,23.666666666666668,12.0
0xec001d0000004536cad29291f4000000d029abb2,9,326,15.444444444444445,1.6666666666666667
0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,9,368,16.77777777777778,1.6666666666666667
0xbc1315cd2671bc498fdab42ae1214068003dc51e,9,42,3.3333333333333335,1.1111111111111112
0x164131dab41e9655319a47829e407c42264d052f,1,1,1.0,1.0
0x46c4128981525aa446e02ffb2ff762f1d6a49170,9,197,13.666666666666666,1.1111111111111112
0x7dda1e9b9c9cf5eeed9bb6f50d9f6dc8228f9d21,2,4,1.0,2.0
0xeef86c2e49e11345f1a693675df9a38f7d880c8f,9,1678,22.444444444444443,7.666666666666667
0x00000000000e1d0dabf7b7c7b68866fc940d0db8,6,17,2.5,1.0
0xf9234cb08edb93c0d4a4d4c70cc3ffd070e78e07,9,219,13.11111111111111,1.3333333333333333
0xfb83cbd104c1f9e817d04cfc86215bfa123365c1,2,3,1.5,1.0
0xa10fca31a2cb432c9ac976779dc947cfdb003ef0,9,466,14.444444444444445,2.6666666666666665
0xe32fd54add3c631eaf290179539f4bd7cf10d9b8,1,1,1.0,1.0
0xf998a66fcf5c20f393b7af76bf70085d0f4959d3,1,4,2.0,2.0
0x2057cfb9fd11837d61b294d514c5bd03e5e7189a,9,1066,22.22222222222222,5.111111111111111
0x1111111254fb6c44bac0bed2854e76f90643097d,9,16478,24.0,75.77777777777777
0xe3b5f867d19e36ee52882fb4f5d0b40d26025adf,5,20,2.0,2.0
0x27daf41173822ca14b09b6aa936c7ff2cba46789,9,93,8.777777777777779,1.0
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,9,389,16.666666666666668,2.0
0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,9,3281,23.88888888888889,14.777777777777779
0x0000005c9426e6910f22f0c00ed3690a4884dd6e,9,3419,23.666666666666668,15.333333333333334
0x0000000000005117dd3a72e64a705198753fdd54,9,65,5.222222222222222,1.0
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,9,1214,22.88888888888889,5.222222222222222
0x7bb48103c71dcdc8cbebcc3b9e0cc53a328fc528,8,43,3.875,1.125
0x589be9ccb62e7148413e3df4f3d6a1ce6954cf17,2,4,1.0,2.0
0x429302c74a0350410fc8b43e4839d459dec4d050,1,1,1.0,1.0
0x0000000003b0d8e080340beb4b6db5b3fb573ed7,1,2,2.0,1.0
0x98aebd42d3274f166d3401c204b520e03fe36060,2,4,2.0,1.0
0x00000000a1f2d3063ed639d19a6a56be87e25b1a,4,10,1.25,2.0
0xfbf6b914a5c1355db7a6aa63df81f24aca987358,9,187,11.444444444444445,1.4444444444444444
0xc1dfd16259c2530e57aea8a2cf106db5671616b0,9,152,7.0,2.111111111111111
0x220bda5c8994804ac96ebe4df184d25e5c2196d4,9,2582,24.0,11.444444444444445
0xede2fafba9e23418485f49f052d0e1d332853e0f,2,5,2.5,1.0
0xdbedf2a4ef8a5a837c1feffcb891469b0c714fb9,9,66,4.0,1.4444444444444444
0xc594a87d7b6bf51b8f0a51439f0bc92a0f525098,5,38,3.0,2.2
0x44ccdcd59984848a749e9f999b08f2b68153e123,6,12,1.3333333333333333,1.3333333333333333
0x8aab529800d5d030c67e34703996cd298eee0d23,2,9,3.5,1.0
0x00000000116579a5ba59e2f22e77ede26809b970,9,127,6.777777777777778,1.3333333333333333
0x11111112542d85b3ef69ae05771c2dccff4faa26,9,1795,23.88888888888889,7.888888888888889
0xc1aa71838f8dbfd9d2b1d03e2c73963cf9d66397,3,3,1.0,1.0
0xd736ebda454cbeb64db68b88579c4073b619efdd,9,29,3.111111111111111,1.0
0x53be2d32b2bb522db679bd9631c3c32861707ce3,3,5,1.6666666666666667,1.0
0x6c5af25266ee3b2bcfeb0aeb1b3578b38933ce6e,5,15,1.6,1.4
0x0000000000d41c96294ccdac8612bdfe29c641af,9,510,17.0,2.888888888888889
0x0000000096b674bb0ea9c74c28be782bb48724de,9,94,3.2222222222222223,2.888888888888889
0x00000000c2cf7648c169b25ef1c217864bfa38cc,9,271,13.11111111111111,1.6666666666666667
0x4d246be90c2f36730bb853ad41d0a189061192d3,9,1688,23.555555555555557,7.444444444444445
0x88b50225472196eb85e13bcfc5a951ba2c7357cd,7,76,4.142857142857143,2.5714285714285716
0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,9,33,2.3333333333333335,1.3333333333333333
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,9,1922,23.77777777777778,8.555555555555555
0x3f48a86ba5dd93762dab852dc183b5bde3968e9d,3,6,1.6666666666666667,1.0
0x00000000726422a6fecb4759b44d47e48cf746aa,9,62,2.6666666666666665,2.2222222222222223
0x14ff6ea1e1db3615a98f595443f831a8973311dd,2,5,2.0,1.0
0x96ffaa1b3d647a2ab4cfda942f411f4abf749cdb,1,1,1.0,1.0
0xfc90fac785b6cd79a83351ef80922bb484431e8d,1,1,1.0,1.0
0x3302ea0ddf59a8beb73779555cb2e86d350bfabc,2,38,4.0,3.5
0x2a8f327085d733a3dba191b3647818415a84ff28,5,6,1.2,1.0
0x5f62593c70069abb35dfe2b63db969e8906609d6,9,409,15.666666666666666,2.111111111111111
0xb2b551ced82fab96d60be210620c26cf83fcd727,1,2,2.0,1.0
0x01a1527a5127f721a4c9ff955c93f6faef2f6deb,8,56,4.625,1.125
0xbbc4fc1e9c65157493b0c2f9f6b4fa62849579f1,4,41,2.75,3.0
0xe66b31678d6c16e9ebf358268a790b763c133750,9,709,21.444444444444443,3.2222222222222223
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,9,205,12.222222222222221,1.3333333333333333
0x0000000000c8f87e0d5109d6140e4479b0e999b6,5,7,1.4,1.0
0x91000060399502550000007bbfba0052f47b008a,8,20,2.125,1.25
0xdc94bc0d4db4b0575d49dad558a2798414365b60,1,2,1.0,2.0
0xef7f9d712a82ae54c6ece9d95b7e1ec7449747ed,3,8,2.0,1.0
0xdd28d64e40e00af54a0b5147539a515c4a0bc1c5,1,14,4.0,3.0
