_id,address,addressname,transactioncount,internaltxcount,addresstype
637605f12ae825a9f8877856,0xf6623192aa096e192024ecb381b04c58df9a6075,GC:PUBG,3,0,Consensus Node
637605f32ae825a9f8877876,0x140ffdf900768f1b6883f4035a6b650c4a3789aa,GC:Jump Crypto-Everstake2,4,0,External Owned Account
637605f32ae825a9f8877887,0x2deb8852c554de6a3144f48243412fd194e539ba,Reward:MakerDAO,34,0,External Owned Account
637605f32ae825a9f8877888,0x2fb205ab8e2b62d1975de7f8c3a82159fb864ed6,WEMIX Reserve 3,2,2,External Owned Account
637605f32ae825a9f8877889,0x2fd3ff6e4ead7430ea25bab5e5b2b073492b7e6e,Reward: Kakao Pay 3,6,0,External Owned Account
637605f32ae825a9f887788b,0x351db3d8c9c6a70f09545ea597be3f9ffde1affc,CN: KrossLab,26,1120,Contract
637605f32ae825a9f887788e,0x3d803a7375a8ee5996f52a8d6725637a89f5bbf8,KIR,161,249,Contract
637605f32ae825a9f8877892,0x416b23ddbf5b663003c0f88192cd4044c30e2332,CN:Amorepacific,30,52,Contract
637605f42ae825a9f88778a3,0x5459c9591c3c3f260eff1a538d84610015332c91,Reward: SK Networks,15,18,External Owned Account
637605f42ae825a9f88778a4,0x54e8bc489cee5ab638920cc80160d8095df846b1,Reward: Neoply ,475,93,External Owned Account
637605f42ae825a9f88778a5,0x554ad0a8ac22b190b802ded54e78e80d46f02815,OpenSea 20 Proxy,2,2592965,Contract
637605f42ae825a9f88778a6,0x5678300abc1f599d865c3525df851b3902c88266,Klaytn Reserve 2,1734,2855,Contract
637605f42ae825a9f88778a7,0x56e31f2b4a806fe00489ac9701509e0c72ac6a3a,CN:LX International 2,10,23,Contract
637605f42ae825a9f88778a8,0x56e3a565e31f8fb0ba0b12c03355518c64372120,GC:Kakao Corp 1,2,0,Consensus Node
637605f42ae825a9f88778aa,0x5768f22232a16e4059cd446398572a881bb1913c,Bithumb FeePayer,23,0,External Owned Account
637605f42ae825a9f88778ae,0x5c4819abfa5967b9a66a13b06538bc22d20def97,WEMIX Reserve 1,174,174,External Owned Account
637605f72ae825a9f88778e4,0xb601ab857ec1ff0abfdb17f7fc354936307be163,CN:Kakao Corp 1,19,36,Contract
637605f72ae825a9f88778e6,0xb9456fd65a6810b19df24832c50b2e61a41867f8,GC:GS Retail,2,0,Consensus Node
637605f72ae825a9f88778e8,0xbca8ffa45cc8e30bbc0522cdf1a1e0ebf540dfe2,GC:Kakao Entertainment 1,3,0,Consensus Node
637605f82ae825a9f88778fd,0xcfc558b6f715865ce16694204dc1f5b824811053,UPbit Controller,517117,2374087,Contract
637605f82ae825a9f88778fe,0xd1f60aa008d328aa699d4fd2741dba147aeb0bb3,Reward: SK Networks 2,9,15,External Owned Account
637605f82ae825a9f887790a,0xe5988841a6bcff92150c33fd43008be6fffd3cc1,CN:Korea Economic Daily 2,15,37,Contract
637605fa2ae825a9f8877917,0xf8e1b55bd421cba9187a60f9729cdb593e39492a,Reward: Swapscanner,4,0,External Owned Account
637605fa2ae825a9f8877918,0xf8e24c48ddeb87713fedaf2dd305e6a7f2fdf09d,Kokonut Deployer,2838,2643,External Owned Account
637605fa2ae825a9f8877919,0xf9ed08df3a60fecfbf3ec822a7279e6bc1130212,GC:Kakao Corp 2,2,0,External Owned Account
637605fa2ae825a9f887791a,0xfb408022696b77a3aa95ba48929e9a8348e50c9f,MARBLEX Deployer,26,23,External Owned Account
637605fb2ae825a9f8877926,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,Synapse Deployer,120,111,External Owned Account
637605fb2ae825a9f8877929,0x0c0fe4e0236480e16b679ee1fd0c5247f9cf35f0, Alameda Research 22,9,5,External Owned Account
637605fb2ae825a9f887792c,0x1381d45adbcc8f52df274e3ffd6d4bb9341d3b0d,Reward: LG Electronics,4,26,External Owned Account
637605fc2ae825a9f8877966,0xa3b387b7b0dc914a4f106ad645a0ad079d70ebdc,GC:Jump Crypto-Everstake,4,0,Consensus Node
637605fd2ae825a9f887796e,0xb1345ae2015ba594576626192e33588957128cf8,CN:Alameda Research,24,38,Contract
637605fd2ae825a9f8877974,0xbfb84b8e543d88da2987319d620134785f90a9e7,UPbit Sweeper,0,268680,Contract
637605fd2ae825a9f8877975,0xc032c34cb9fe064fe435199e1078dd8756a166b5,GC:SK Networks,2,0,Consensus Node
637605fd2ae825a9f887797b,0xc6a2ad8cc6e4a7e08fc37cc5954be07d499e7654,KLAYswap,44544518,2262657911,Contract
637605fd2ae825a9f887797e,0xcce85eed435b134aede6c562cce5fdc260e445e1,Reward:Pearl Abyss 1,9,0,External Owned Account
637605fd2ae825a9f8877982,0xdd269c2ae784e37560e5fc1c2f2ca2b59453b4d7,CN:Hashkey 1,37,56,Contract
637605fe2ae825a9f887798f,0xf42a1f194d2807e03e5feaddd2247dca5ea41990,Coinone Deposit,34,0,External Owned Account
637605fe2ae825a9f8877991,0xf8c9c61c5e7f2b6219d1c28b94e5cb3cdc802594,GC:Kakao Games,2,0,Consensus Node
637605ff2ae825a9f88779aa,0x2ff5c4efb5174961662666d17ebc7a0bbf1689d2,UPbit 4,25614,0,External Owned Account
637605ff2ae825a9f88779ad,0x4496f06d8bb0b234057f35c4568aa0c2b0e949f3,Bithumb 3,92921,2076,External Owned Account
637605ff2ae825a9f88779c6,0x7b8cffae623338f47b98c53570900450c3926352,CN:Post Voyager (cocone),34,53,Contract
637606022ae825a9f88779e6,0xcb21b21b8948a26259775b88c14a7dda9eb09ce7,GC: Thrust,4,0,Consensus Node
637606042ae825a9f8877a2c,0xcae9ba7d56248165e34a7a3196003eaae3b8ff49,CN: UBP,17,37,Contract
637606052ae825a9f8877a31,0xda5609a74470689a3b51cb53ee3c499b0f54f31a,Reward: Gumi,32,50,External Owned Account
637606052ae825a9f8877a32,0xdc18adf272145ccb2041b852fd4f4e0fab12be86,UPbit 5,36,34,External Owned Account
637606052ae825a9f8877a34,0xe41ea283f655c58156b310c3b850cedee73f3912,Reward: Thrust,86,1638,External Owned Account
637606052ae825a9f8877a38,0xf7136f02bb99f467451ee3369fb9d069d7701d2c,CN:Ground X,122,170,Contract
637606062ae825a9f8877a4f,0x9abc3f6c11dbd83234d6e6b2c373dfc1893f648d,Orbit Bridge Klaytn Vault,59734,197676,Contract
637606062ae825a9f8877a53,0xb122a896ddad5b21e9b1bd977dabab33f3e74427,Reward:Jump Crypto-Everstake,9,2,External Owned Account
637606062ae825a9f8877a55,0xb806f1a275f9b8b2700944b815698e3516aa53c3,CN:Jump Crypto-Everstake,56,8941,Contract
637606062ae825a9f8877a56,0xc11a63fffd55df39901065cc55d3ea792f8d44ff,CN:Everrich 2,150,216,Contract
637606082ae825a9f8877a5d,0x07fae5c2c0b4b315ccacbb8e79a75c1e61ab07c9,GC:Wemade 2,2,0,External Owned Account
637606082ae825a9f8877a85,0x7697d895e9b954bf79bc5eba8180817f6355a0d2,WEMIX Reserve 2,116,116,External Owned Account
637606082ae825a9f8877a89,0x858995d25ec828306e65421a7abf3ffe00b91eec,Reward: UBP,4,1,External Owned Account
637606082ae825a9f8877a8a,0x863d7f7966edaa3f227a43fd2dda51d7a8ecb37e,Bittrex Sweeper,0,4933,Contract
637606092ae825a9f8877a8d,0x9fe4ddee729d50e21e4ebe470092d61501d80a74,Reward: Kracker Labs 2,66,1,External Owned Account
637606092ae825a9f8877a8e,0xa3885c1ce5061f958a891384140860e2ca54d74e,Reward: Kakao Space,8,209447,Contract
637606092ae825a9f8877a9e,0xc8e7053dc17bce47d2317718734ef087be40a023,Reward: AQX,4,0,External Owned Account
637606092ae825a9f8877a9f,0xca742951868353c0d24b92c867e30af8fc36278d,Reward: Kakao Games,64,28,External Owned Account
6376060b2ae825a9f8877abc,0x187c1a8f10a08bd24604efdeb7706bcdce98b8f3, Bittrex 1,11244,10737,External Owned Account
6376060b2ae825a9f8877ad6,0xebd40e6f631dc8d001f3d72acbc2948f2e8384f3,CN: AQX,7,20,Contract
6376060c2ae825a9f8877ae6,0x19aac5f612f524b754ca7e7c41cbfa2e981a4432,WKLAY,10,15,Contract
6376060c2ae825a9f8877ae9,0x1f55eadcc398e9a2d3b8b505c993e19d210786bf,Reward: Kakao Pay,4,0,External Owned Account
6376060c2ae825a9f8877aeb,0x22835801c15abee19f408c78cad1da41cbb6f0da,KLAY Genesis 1,109,147,External Owned Account
6376060d2ae825a9f8877af7,0x42d877932366dcaff751405c3185393f2803962d,Kakao Pay,91375946,91375937,Contract
6376060d2ae825a9f8877af8,0x44d73ba870e665a7fb99c97ea817de979d3eb3ac,Klex Deployer,1512,1603,External Owned Account
6376060d2ae825a9f8877af9,0x44f43a4f78f61e10912dabd2139c9b09f596701d,CN:Maekyung Media Group,61,636768,Contract
6376060d2ae825a9f8877afa,0x4890e25dd9bd64709ebca564a277c9dcf16b4325,Reward: Pearl Abyss 3,4,8,External Owned Account
6376060d2ae825a9f8877afb,0x49163bbc04e07e23a01b1dde6538039ebf9a66a8,Klaybank Deployer,357,332,External Owned Account
6376060d2ae825a9f8877afc,0x4b1ce86cb46d016e4e80d026c70b148cbc55dc8c,CN:Kakao Pay 1,33,56,Contract
6376060d2ae825a9f8877afd,0x4b87df856044f2580ca62f44f6e15121d7ebcc91,Reward:Maekyung Media Group,18,1784655,Contract
6376060d2ae825a9f8877afe,0x4bb37ca32948ac115b654a8e711df1f00781c4f3,CN: Yeahmobi,11,27,Contract
6376060e2ae825a9f8877b0d,0x6edb7a73a3afa981239b58459f897514f5fdefb5,OrbitBridge Deployer,349,370,External Owned Account
6376060e2ae825a9f8877b12,0x79f423d76642e0cde4f84b2001608c18dd26920d,CN:Hanwha Systems,60,89,Contract
6376060e2ae825a9f8877b25,0xba411543b06dca2fcc3730b2b09f40c5bb5cddd5,KLAY Genesis 4,1,1,External Owned Account
6376060f2ae825a9f8877b2e,0xccce30b670cf263df89dd53998c29b87a11ec9a2,WKLAY Deployer,13,10,External Owned Account
637606102ae825a9f8877b44,0xfd844c2fca5e595004b17615f891620d1cb9bbb2,WKLAY 3,1084888,5902805,Contract
637b4e815f7d58a74cfc49e7,0x0000000000000000000000000000000000000400,Address Book,223,1056,Contract
637b4e815f7d58a74cfc49e8,0x000000000000000000000000000000000000dead,Null: 0xDead,13,4,External Owned Account
637b4e815f7d58a74cfc49e9,0x00000000006c3852cbef3e08e8df289169ede581,Opensea Seaport,16881,52979,Contract
637b4e815f7d58a74cfc49ea,0x0039611735b48a1d7227d1df88e16cebc415aa72,OpenSea 1155 Proxy,2,13571,Contract
637b4e815f7d58a74cfc49eb,0x020794caf06273ef3a9b4b0323c72341ec070b15,Reward: Kakao Pay 2,22,26,External Owned Account
637b4e815f7d58a74cfc49ec,0x03497f51c31fe8b402df0bde90fd5a85f87aa943,GC:Ahnlab 1,2,0,Consensus Node
637b4e815f7d58a74cfc49ed,0x04185389ec237dba242888a5a28b5555d011a223,Reward: Binance,6,0,External Owned Account
637b4e815f7d58a74cfc49ee,0x064ce4c3e8409a544ce91245f9f8cfc33bde8925,Reward: Quantstamp,4,0,External Owned Account
637b4e815f7d58a74cfc49ef,0x071086d607198e5e908f6a260adc53a925c0c161,Reward: Gumi,3,0,External Owned Account
637b4e815f7d58a74cfc49f0,0x0795aea6948fc1d31809383edc4183b220abd71f,KLAYstation: Jump Crypto-Everstake,1823,37957,Contract
637b4e815f7d58a74cfc49f1,0x07fae5c2c0b4b315ccacbb8e79a75c1e61ab07c9,GC:Wemade 2,2,0,External Owned Account
637b4e815f7d58a74cfc49f2,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,Synapse Deployer,120,111,External Owned Account
637b4e815f7d58a74cfc49f3,0x0b7a430594085b078e357be5afa1ef73ef27b602,Reward: Pearl Abyss 2,7,163977,Contract
637b4e815f7d58a74cfc49f4,0x0c0fe4e0236480e16b679ee1fd0c5247f9cf35f0, Alameda Research 22,9,5,External Owned Account
637b4e815f7d58a74cfc49f5,0x0c41cce8ddaea235f97745a13207421dca7340fa,Reward: Verichains/VNG,9,25,External Owned Account
637b4e815f7d58a74cfc49f6,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io 1,394384,42634,External Owned Account
637b4e815f7d58a74cfc49f7,0x0edf1992d42740affd07da51badc1c76e98a5585,CN:MakerDAO,17,34,Contract
637b4e815f7d58a74cfc49f8,0x10f0eaa52a474f0605afbb8c17bb9189e6ed006c,KAS FeePayer,16,0,External Owned Account
637b4e815f7d58a74cfc49f9,0x1381d45adbcc8f52df274e3ffd6d4bb9341d3b0d,Reward: LG Electronics,4,26,External Owned Account
637b4e815f7d58a74cfc49fa,0x1390eab3ad2e674646a8f92460098886409fd57b,GC:Maekyung Media Group,3,0,Consensus Node
637b4e815f7d58a74cfc49fb,0x140ffdf900768f1b6883f4035a6b650c4a3789aa,GC:Jump Crypto-Everstake2,4,0,External Owned Account
637b4e815f7d58a74cfc49fc,0x169a89b74ec6db558a8a344b641d6f0a7e2f14b3,GC:Kakao Entertainment 2,2,0,External Owned Account
637b4e815f7d58a74cfc49fd,0x179679457f93094a4e7186abcb2089661e92fc22,Reward: Netmable,13,30,External Owned Account
637b4e815f7d58a74cfc49fe,0x186de0382923086f73367bab16af09aeda4e54bf,Reward: Ground X,185,84,External Owned Account
637b4e815f7d58a74cfc49ff,0x1916ce6726e73dca6242b091322f68bbf520497b,CN:Kakao Games,164,262,Contract
637b4e815f7d58a74cfc4a00,0x19aac5f612f524b754ca7e7c41cbfa2e981a4432,WKLAY,10,15,Contract
637b4e815f7d58a74cfc4a01,0x1a147924d0489fccf53471904dc271b9d20157a4,Reward: Jump Crypto-Everstake,3,20095,Contract
637b4e815f7d58a74cfc4a02,0x1a92d5a736d3a8b6d8f6153ba9eb556bae10417a,CN:Jump Crypto-Everstake2,18,48,Contract
637b4e815f7d58a74cfc4a03,0x1cdf71aa15f58ce0ae0034302479ef465983f5ba,CN:Wemade 2,80,111,Contract
637b4e815f7d58a74cfc4a04,0x1cf36ee02ab5b56a51c1fcddc84e0873fdebc812,CN: Swapscanner,11,24,Contract
637b4e815f7d58a74cfc4a05,0x1e0049783f008a0085193e00003d00cd54003c71, OpenSea Conduit,1,60961,Contract
637b4e815f7d58a74cfc4a06,0x1ee5cd9875011a11558c92e7406fcf08ffa0b7f4,CN:Wemade 1,37,60,Contract
637b4e815f7d58a74cfc4a07,0x1f55eadcc398e9a2d3b8b505c993e19d210786bf,Reward: Kakao Pay,4,0,External Owned Account
637b4e815f7d58a74cfc4a08,0x1f604ab080123fe49ccf67d3e4d952f9cd76257d,CN:Ahnlab 1,21,39,Contract
637b4e815f7d58a74cfc4a09,0x20685d7bbcb07dddbd8dbdc824c31fe2bfb31c92,GC: KrossLab,6,0,Consensus Node
637b4e815f7d58a74cfc4a0a,0x2222222ff003b62605ca622a9daab160497e95ba,Giveaway,140,35119,Contract
637b4e815f7d58a74cfc4a0b,0x22835801c15abee19f408c78cad1da41cbb6f0da,KLAY Genesis 1,109,147,External Owned Account
637b4e815f7d58a74cfc4a0c,0x24e593fb29731e54905025c230727dc28d229f77,Reward: Hanwha Systems,16,25,External Owned Account
637b4e815f7d58a74cfc4a0d,0x24f55a6f46f126aa7209c882c275fedb6c108164,KLAY Genesis 2,2,2,External Owned Account
637b4e815f7d58a74cfc4a0e,0x276199434a04b2607d5e95670e5cb6a7e7f10f3d,Kokoa Deployer,24411,23884,External Owned Account
637b4e815f7d58a74cfc4a0f,0x27cbaf98ddfb5c09c787cd6d99a77c5774152b43,GC: Quantstamp,4,0,External Owned Account
637b4e815f7d58a74cfc4a10,0x2888d9dcbd6cefb92a76712eca61391c37df8122,CN:Kakao Pay 2,31,53,Contract
637b4e815f7d58a74cfc4a11,0x2a2f23ff33671361010d357529bdf0adca9416fc,Pangea Deployer,719,716,External Owned Account
637b4e815f7d58a74cfc4a12,0x2b2a7a1d29a203f60e0a964fc64231265a49cd97,Reward: Ahnlab,165,178,External Owned Account
637b4e815f7d58a74cfc4a13,0x2dab13877237aa5d83c45a245b0107904d3165f6,Reward: Kakao Corp 2,4,0,External Owned Account
637b4e815f7d58a74cfc4a14,0x2deb8852c554de6a3144f48243412fd194e539ba,Reward:MakerDAO,34,0,External Owned Account
637b4e815f7d58a74cfc4a15,0x2fd3ff6e4ead7430ea25bab5e5b2b073492b7e6e,Reward: Kakao Pay 3,6,0,External Owned Account
637b4e815f7d58a74cfc4a16,0x322ec78cc94b04410ac43c2c8da7013a294bae3d,KlayCity Deployer,17786,17083,External Owned Account
637b4e815f7d58a74cfc4a17,0x351db3d8c9c6a70f09545ea597be3f9ffde1affc,CN: KrossLab,26,1181,Contract
637b4e815f7d58a74cfc4a18,0x3761313aa02e289eb13a1761ffb4353878fe4e61,Reward: Amorepacific,566,13,External Owned Account
637b4e825f7d58a74cfc4a19,0x37865a44b8cb07b00b29474758bf5b2dc823d3da,Reward: Alameda Research,16,12,External Owned Account
637b4e825f7d58a74cfc4a1a,0x386ca3cb8bb13f48d1a6adc1fb8df09e7bb7f9c8,GC:Kakao Pay 1,5,0,Consensus Node
637b4e825f7d58a74cfc4a1b,0x39b0f6d8a51aed4ef94cf26598404eedf4c1990e,CN:Ahnlab 2,156,169,Contract
637b4e825f7d58a74cfc4a1c,0x40549671ca98cf893976a1ddf318359b5d653248,Reward: PUBG,7,1,External Owned Account
637b4e825f7d58a74cfc4a1d,0x4142cfd3244385e6148ba1226213d47077ea3cf7,Krust Joshua,7,0,External Owned Account
637b4e825f7d58a74cfc4a1e,0x416b23ddbf5b663003c0f88192cd4044c30e2332,CN:Amorepacific,30,52,Contract
637b4e825f7d58a74cfc4a1f,0x41cff281b578f4cf45515d6e4efd535e47e76efd,OpenSea2,657944,3787381,Contract
637b4e825f7d58a74cfc4a20,0x42d877932366dcaff751405c3185393f2803962d,Kakao Pay,91572890,91572881,Contract
637b4e825f7d58a74cfc4a21,0x44f43a4f78f61e10912dabd2139c9b09f596701d,CN:Maekyung Media Group,61,650492,Contract
637b4e825f7d58a74cfc4a22,0x4890e25dd9bd64709ebca564a277c9dcf16b4325,Reward: Pearl Abyss 3,4,8,External Owned Account
637b4e825f7d58a74cfc4a23,0x49163bbc04e07e23a01b1dde6538039ebf9a66a8,Klaybank Deployer,357,332,External Owned Account
637b4e825f7d58a74cfc4a24,0x49ee0e773da2635ba01a4f808c7f1a833a97c3d9,CN:Kakao Corp 2,39,69,Contract
637b4e825f7d58a74cfc4a25,0x4b1ce86cb46d016e4e80d026c70b148cbc55dc8c,CN:Kakao Pay 1,33,56,Contract
637b4e825f7d58a74cfc4a26,0x4b87df856044f2580ca62f44f6e15121d7ebcc91,Reward:Maekyung Media Group,18,1795242,Contract
637b4e825f7d58a74cfc4a27,0x4bb37ca32948ac115b654a8e711df1f00781c4f3,CN: Yeahmobi,11,27,Contract
637b4e825f7d58a74cfc4a28,0x4c1da9c8583aaee0ab9fecd7d5e9a1b559114202,Reward: Kakao Space 3,5,4,External Owned Account
637b4e825f7d58a74cfc4a29,0x4c921e2b4ac183b9b8ab32805ef4da8d59d49eae,GC: Swapscanner,4,0,Consensus Node
637b4e825f7d58a74cfc4a2a,0x4cde9d49724c3cb88775a1956516c0ef0be546dd,Klaymore Deployer,6032,5864,External Owned Account
637b4e825f7d58a74cfc4a2b,0x4fd849eb61bbef4d71352831a1cbddcb1fd98261,CN:Kracker Labs,36,1563,Contract
637b4e825f7d58a74cfc4a2c,0x5216670c7f5624eeb8efc1e56f2cb075a9ce8452,Reward: Kracker Labs,2,916,Contract
637b4e825f7d58a74cfc4a2d,0x52c0f3654e9ac47ba5e64ffcb398be485718a74b,GC: AQX,5,0,Consensus Node
637b4e825f7d58a74cfc4a2e,0x53234eeab953fcf3a6b3346a84f3fd78fc3fec51,CN:Pearl Abyss,45,59284,Contract
637b4e825f7d58a74cfc4a2f,0x53970bc504cbc41c2a0e6460aef7d86655186284,GC:Hashed-Ozys,4,0,Consensus Node
637b4e825f7d58a74cfc4a30,0x5459c9591c3c3f260eff1a538d84610015332c91,Reward: SK Networks,15,18,External Owned Account
637b4e825f7d58a74cfc4a31,0x54e8bc489cee5ab638920cc80160d8095df846b1,Reward: Neoply ,478,93,External Owned Account
637b4e835f7d58a74cfc4a32,0x554ad0a8ac22b190b802ded54e78e80d46f02815,OpenSea 20 Proxy,2,2592965,Contract
637b4e835f7d58a74cfc4a33,0x5678300abc1f599d865c3525df851b3902c88266,Klaytn Reserve 2,1734,2855,Contract
637b4e835f7d58a74cfc4a34,0x56e31f2b4a806fe00489ac9701509e0c72ac6a3a,CN:LX International 2,10,23,Contract
637b4e835f7d58a74cfc4a35,0x56e3a565e31f8fb0ba0b12c03355518c64372120,GC:Kakao Corp 1,2,0,Consensus Node
637b4e835f7d58a74cfc4a36,0x56e8c1463c341abf8b168c3079ea41ce8a387e18,GC:Post Voyager (cocone),4,0,Consensus Node
637b4e835f7d58a74cfc4a37,0x5768f22232a16e4059cd446398572a881bb1913c,Bithumb FeePayer,23,0,External Owned Account
637b4e835f7d58a74cfc4a38,0x58f43eee8d6ac46e0b9889b33f6effaa0845b1ba,Reward: Yeahmobi,118,29,External Owned Account
637b4e835f7d58a74cfc4a39,0x5c66443b9d6ea82039d0ea3e04e8287688dcd4e0,GC:Netmable 2,2,0,External Owned Account
637b4e835f7d58a74cfc4a3a,0x5e17f617b33ee6cde415439bf5d06874baeddbbf,Reward: Everrich,381,108,External Owned Account
637b4e835f7d58a74cfc4a3b,0x5e59db28cef098d5a2e877f84127aed10d7378f2,GC:Pearl Abyss,2,0,Consensus Node
637b4e835f7d58a74cfc4a3c,0x5ee78209ee1c9b3d332087f76fc6ab2eb71bb240,Reward: KrossLab3,3,6034,Contract
637b4e835f7d58a74cfc4a3d,0x5f1dbd747996d8d31e2ab0317be7ffffd155522a,Reward: Kakao Entertainment,16,26,External Owned Account
637b4e835f7d58a74cfc4a3e,0x662a2c18b36b06f21105b019a8795f8d5a38b5b4,Reward:Jump Crypto-Everstake2,12,1664,External Owned Account
637b4e835f7d58a74cfc4a3f,0x66bd38323c9073fbee598b8132cc2e0fdc8b4bd1,CN:Netmable 2,28,42,Contract
637b4e835f7d58a74cfc4a40,0x6873352021fe9226884616dc6f189f289aeb0cc5,GC:Verichains/VNG,2,0,Consensus Node
637b4e835f7d58a74cfc4a41,0x6981705d156d6fb7bef67914a670de81be233d33,Pala Deployer,3852,3772,External Owned Account
637b4e835f7d58a74cfc4a42,0x69dec71aea51d628b02061cf28525f3e3f15d1d1,CN: Quantstamp,5,18,Contract
637b4e835f7d58a74cfc4a43,0x6c9aa5f182f39c3c03c2ea8e9e934d73f876feaf,CN:Binance,20,39,Contract
637b4e835f7d58a74cfc4a44,0x6f6770f1f67f44fb15b335b49581ad6b935d963a,GC:Amorepacific,2,0,Consensus Node
637b4e835f7d58a74cfc4a45,0x70a2bc3cbb9d4a55b070284918b3aad4e7b4143e,CN:GS Retail,36,59,Contract
637b4e835f7d58a74cfc4a46,0x70d85a16d3f3bc13c109cec2604054ecf803afb3,Binance Deposit,10,2,External Owned Account
637b4e835f7d58a74cfc4a47,0x716e48a4393fc064730da40d860bf962e618e33c,Reward: LX International 2,3,2,External Owned Account
637b4e835f7d58a74cfc4a48,0x74f64cb6c2db9e0b270df1d4e563920381aec034,GC:Binance,2,0,Consensus Node
637b4e835f7d58a74cfc4a49,0x75239993ac422a4e6a7441d5ab47ed6e91faf306,Reward: Kakao Corp,17,2,External Owned Account
637b4e835f7d58a74cfc4a4a,0x758476368db33864b704f41cc63b8460f8e7d39a,Reward: Hashkey,2540,1506,External Owned Account
637b4e845f7d58a74cfc4a4b,0x76310015d9e79dafd1d74323135c95784b9d8b64,CN: NFT Bank,15,717,Contract
637b4e845f7d58a74cfc4a4c,0x771e24c2daef1c0cb67ce392a4cd3f25d4cf8398,KlayFi Deployer,11911,3093,External Owned Account
637b4e845f7d58a74cfc4a4d,0x7880fe25dd0669fffbd82cf6e78c16d69af82a11,GC:Hashkey 2,2,0,External Owned Account
637b4e845f7d58a74cfc4a4e,0x79bf6868cb4f7d3dd43d915690f3556669afcf4e,KLAY Genesis 3,1,1,External Owned Account
637b4e845f7d58a74cfc4a4f,0x79f423d76642e0cde4f84b2001608c18dd26920d,CN:Hanwha Systems,60,89,Contract
637b4e845f7d58a74cfc4a50,0x79f83dbb81f6f706be3e8491b14790c30d03e659,Reward: LX International 3,8,16,External Owned Account
637b4e845f7d58a74cfc4a51,0x7b065fbb3a9b6e97f2ba788d63700bd4b8b408bc,GC:Korea Economic Daily 1,3,0,Consensus Node
637b4e845f7d58a74cfc4a52,0x7b8cffae623338f47b98c53570900450c3926352,CN:Post Voyager (cocone),34,53,Contract
637b4e845f7d58a74cfc4a53,0x7b9dc61d4c45fd8bc4667c4b758a9f12253f1070,OpenSea 721 Proxy,2,1282983,Contract
637b4e845f7d58a74cfc4a54,0x7db2dbb1321611be0b7e5a145f3a5a95e3713c1d,Reward: NFT Bank,7,0,External Owned Account
637b4e845f7d58a74cfc4a55,0x7dc0b0a1d41c90adf272de4410c307cfe3188615,CN:Kakao Entertainment 2,14,33,Contract
637b4e845f7d58a74cfc4a56,0x84d34f4f83a87596cd3fb6887cff8f17bf5a7b83, Alameda Research 25,0,0,External Owned Account
637b4e845f7d58a74cfc4a57,0x854ca8508c8be2bb1f3c244045786410cb7d5d0a,KLAY Genesis 5,2843,319,External Owned Account
637b4e845f7d58a74cfc4a58,0x8577ecec279fcab4b47e43d650a176f55a96e7ab,Klip FeePayer,17,0,External Owned Account
637b4e845f7d58a74cfc4a59,0x858995d25ec828306e65421a7abf3ffe00b91eec,Reward: UBP,4,1,External Owned Account
637b4e845f7d58a74cfc4a5a,0x86d2660297c82ac656715e00c979fb5ca65eecc5,Binance 1,1878986,3991,External Owned Account
637b4e845f7d58a74cfc4a5b,0x87102d7d4e813f08c1bb4fbbe513c1f8c4df24a1,AirdropOperatorDeployer,31,63,Contract
637b4e845f7d58a74cfc4a5c,0x8a88a093c05376886754a9b70b0d0a826a5e64be,GC:Yeahmobi,3,0,Consensus Node
637b4e845f7d58a74cfc4a5d,0x926601ab01b1a70ec84af781aeca5e71575e08e8,Klap Deployer,5707,5682,External Owned Account
637b4e845f7d58a74cfc4a5e,0x942a8d56c6330578b1e856c1c972a1ce621ff1c4,Reward: Celltrion,17,39,External Owned Account
637b4e845f7d58a74cfc4a5f,0x962cdb28e662b026df276e5ee7fdf13a06341d68,KLAYstation: FSN,81157,7882332,Contract
637b4e845f7d58a74cfc4a60,0x980e9dfeaa8ea715e97827bb770fac8b97090ef1,GDAC 1,43174,0,External Owned Account
637b4e845f7d58a74cfc4a61,0x9951c3f5afa1ae5549371e8722aff25b9e941664,Reward: GS Retail,80,27,External Owned Account
637b4e845f7d58a74cfc4a62,0x99fb17d324fa0e07f23b49d09028ac0919414db6,GC: Baobab GroundX 1,0,0,External Owned Account
637b4e845f7d58a74cfc4a63,0x9abc3f6c11dbd83234d6e6b2c373dfc1893f648d,Orbit Bridge Klaytn Vault,60242,199399,Contract
637b4e865f7d58a74cfc4a64,0x9f10d38e650184142c1c791e1b8d03e5f14ae47f,GC:MakerDAO,3,0,Consensus Node
637b4e865f7d58a74cfc4a65,0x9fe4ddee729d50e21e4ebe470092d61501d80a74,Reward: Kracker Labs 2,66,1,External Owned Account
637b4e865f7d58a74cfc4a66,0xa3885c1ce5061f958a891384140860e2ca54d74e,Reward: Kakao Space,8,213104,Contract
637b4e865f7d58a74cfc4a67,0xa3b387b7b0dc914a4f106ad645a0ad079d70ebdc,GC:Jump Crypto-Everstake,4,0,Consensus Node
637b4e865f7d58a74cfc4a68,0xa75dd0f10573ac58d274b53ee1a281a7a616252e,CN:Verichains/VNG,23,42,Contract
