from_address,no_day_active,total_tx,avg_hour_act_per_day,avg_hour_freq
0xe66bf36ad9df3792ce6a0f8cfc7479372d873b5f,2,2,1.0,1.0
0xd8f8000066007f0014f7d1bf7652fcbe90ca8000,5,19,2.6,1.4
0x802cb63a494436c4a6702fb428551dd0a4540324,1,2,1.0,2.0
0x123e87ef0e95aecf34c00d000e015b430493066f,7,72,4.714285714285714,1.8571428571428572
0x41a57f5581adf11b25f3edb7c1db19f18bb76734,1,1,1.0,1.0
0xe9e6bf27edc4131d7ec031f7dca99b36c69af6df,7,15,1.7142857142857142,1.0
0xf9234cb08edb93c0d4a4d4c70cc3ffd070e78e07,21,549,13.571428571428571,1.4761904761904763
0xcda3d75a1a247bf3fa9efd0727db54d7cf0c90c2,1,1,1.0,1.0
0x63deabf35a837314849d8be3e4557307a9f16a09,10,70,2.0,3.7
0x72548521eddb0bbdcc3c55ab63ca08c541d8171d,1,1,1.0,1.0
0xe4000004000bd8006e00720000d27d1fa000d43e,21,1225,18.285714285714285,2.7142857142857144
0xb6569481dccddd527c2b0e8ba32f494e52224ca1,10,10,1.0,1.0
0x0352086e5ce73fc2ec4c41fef56361f7def6ea91,21,530,12.80952380952381,1.4761904761904763
0xa8e7437833f4c2f4f36f8e4559db91bea951bfa9,7,22,2.142857142857143,1.2857142857142858
0x00000000003b3cc22af3ae1eac0440bcee416b40,21,1000,13.428571428571429,2.9047619047619047
0xc0de02babe048d279d1ac193930169e715fe7612,16,108,3.4375,2.0625
0xc7ee7c66636f407586afa431c19a916e04928942,21,408,7.571428571428571,2.0952380952380953
0x81153f0889ab398c4acb42cb58b565a5392bba95,21,4345,23.666666666666668,8.333333333333334
0x499d1b178b4643c12e3cf99d5b0244e9a754ee2d,21,557,10.428571428571429,1.8095238095238095
0x4fce027bc57d7530b84527f4848983cece4df15e,4,5,1.0,1.25
0x621bd599bfe2201c3282862e55b1c9f3e9e82e25,1,6,1.0,6.0
0x87d9da48db6e1f925cb67d3b7d2a292846c24cf7,21,6085,23.61904761904762,11.761904761904763
0x0000e0ca771e21bd00057f54a68c30d400000000,21,672,13.428571428571429,2.0
0x1b72d900ee50ca200097003100001f30ae00495b,18,45,2.111111111111111,1.0
0x26a2bec39afd32896c6490db56ee15043f96daa5,1,1,1.0,1.0
0xf2d47e78dea8e0f96902c85902323d2a2012b0c0,10,35,1.8,2.4
0x3de8eb830000f1d914294d000051000031a81d00,21,274,5.666666666666667,2.0
0xf6465aa892574e159dd1b4ab92ce12a3dbe47774,21,1159,10.904761904761905,4.666666666666667
0xe9673491148d1e8edbb943f5826963e588999653,2,2,1.0,1.0
0xabef114d4380b0522685362769ca03398d014a05,9,20,1.3333333333333333,1.6666666666666667
0x0000000099cb7fc48a935bceb9f05bbae54e8987,21,506,8.428571428571429,2.4285714285714284
0xeeaa83b2d581a3a790774d4dae7bf354fffe3376,17,65,2.0588235294117645,1.588235294117647
0xd903dbd7315f8766f51e3e08ea65cc7f5c34969d,1,3,1.0,3.0
0x3d71d79c224998e608d03c5ec9b405e7a38505f0,7,10,1.1428571428571428,1.2857142857142858
0x0a7ec264d69f8823b2c8467431b8bf46ba6f853c,5,6,1.0,1.2
0x115d6885bfb84f0baf5c45a200a10d0a5f16ef03,12,22,1.75,1.0
0xc75a65361af17203dfadfcdca3eb6b476c72c164,21,153,4.428571428571429,1.2857142857142858
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,21,144240,24.0,285.76190476190476
0x5156a51bd9c575229359003bf5a4d5741403d507,1,6,2.0,3.0
0x0b382c0a00d6080b0009f003c050eac3c30f0000,6,404,6.833333333333333,7.833333333333333
0x0000008200be7f00920000d500ecd5f6fafb8386,7,33,1.7142857142857142,3.142857142857143
0xb39bae8bc7003bf25b81a03d00006f70b900007c,17,1024,17.647058823529413,2.9411764705882355
0x607083af03af0c01bfccdaf956b06b2f0d4ba82b,5,51,6.2,1.4
0xa02240d21994768c30e6afb55dcb07b42a293ce1,2,7,1.5,2.0
0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94,20,253,5.7,1.65
0x01ff6318440f7d5553a82294d78262d5f5084eff,21,460,8.095238095238095,2.2857142857142856
0x2b6ad2387ff0464cb32b579c7d2cb2126510ef58,1,1,1.0,1.0
0x7f482a6f681e1a3e9c7f2f6bae4cf4f0cb3c8d08,2,23,5.5,1.5
